Name,YC Page,Batch,Industry,Description,Website,Founding Year,Headquarters,Founders,Founders_LinkedIn,Founders_Twitter
Proliferate,https://www.ycombinator.com/companies/proliferate,Summer 2025,"B2B; Engineering, Product and Design","The autonomous engineering organization. Founded in 2025 by Pablo Hansen, Proliferate has  employees based in San Francisco, CA, USA. Proliferate is hiring for 1 roles in engineering.",https://proliferate.com,2025,"San Francisco, CA, USA",Pablo Hansen,https://linkedin.com/in/pablo-hansen,https://x.com/thepablohansen
DeepGrove,https://www.ycombinator.com/companies/deepgrove,Summer 2025,B2B,"Frontier Intelligence. On Any Device. Founded in 2025 by Shayaan Emran and Edward Zhang, DeepGrove has 3 employees based in . DeepGrove is hiring for 1 roles in engineering.",https://deepgrove.ai,2025,,Shayaan Emran; Edward Zhang,; ,; 
Skope,https://www.ycombinator.com/companies/skope,Summer 2025,B2B,"AI Agents for SMB Law Firms. Founded in 2025 by Connor Park and Ben Smith, Skope has 2 employees based in San Francisco, CA, USA.",https://useskope.com,2025,"San Francisco, CA, USA",Ben Smith; Connor Park,https://www.linkedin.com/in/ben-smith-b15b12293/; https://www.linkedin.com/in/connor-park24/,https://x.com/imbensmith; 
Alter,https://www.ycombinator.com/companies/alter,Summer 2025,B2B; Security,"Secure access control and authorization platform for agent workflows. Founded in 2025 by Srikar Dandamuraju and Kevan Dodhia, Alter has 2 employees based in New York, NY, USA.",https://alterai.dev,2025,"New York, NY, USA",Srikar Dandamuraju; Kevan Dodhia,https://linkedin.com/in/srikar-d-473390136; https://linkedin.com/in/kevan-dodhia-760183129,https://x.com/realsreeks; 
Janet AI,https://www.ycombinator.com/companies/tryjanet,Summer 2025,B2B,"The AI-Native Jira. Founded in 2025 by William Barthell and Adhit Sankaran, Janet AI has 2 employees based in . Janet AI is hiring for 2 roles in operations and engineering.",https://janet.ai,2025,,Adhit Sankaran; William Barthell,https://www.linkedin.com/in/adhitsankaran/; https://www.linkedin.com/in/william-barthell/,; 
Wafer,https://www.ycombinator.com/companies/wafer,Summer 2025,"B2B; Engineering, Product and Design","AI that makes AI fast. Founded in 2025 by Emilio Andere and Steven Arellano, Wafer has 5 employees based in San Francisco, CA, USA. Wafer is hiring for 3 roles in engineering.",https://www.wafer.ai,2025,"San Francisco, CA, USA",Emilio Andere; Steven Arellano,https://linkedin.com/in/emi-andere; https://www.linkedin.com/in/stevenjarellano/,https://x.com/technoabsurdist; https://x.com/gpusteve
Orange Slice,https://www.ycombinator.com/companies/orange-slice,Summer 2025,B2B; Sales,"Agentic sales enrichment spreadsheet. Founded in 2025 by Vihaar Nandigala and Kishan Sripada, Orange Slice has 2 employees based in . Orange Slice is hiring for 1 roles in engineering.",https://orangeslice.ai,2025,,Vihaar Nandigala; Kishan Sripada,https://www.linkedin.com/in/vihaar-nandigala/; https://www.linkedin.com/in/kishansripada/,https://twitter.com/VihaarNandigala; 
Design Arena,https://www.ycombinator.com/companies/design-arena,Summer 2025,Consumer,"World's largest crowdsourced benchmark for AI-generated design. Founded in 2025 by Grace Li and Kamryn Ohly, Design Arena has 3 employees based in San Francisco, CA, USA.",https://www.designarena.ai,2025,"San Francisco, CA, USA",Grace Li; Kamryn Ohly,https://www.linkedin.com/in/grace-li-721a4017b/; https://www.linkedin.com/in/kamrynohly/,https://x.com/grx_xce; https://x.com/kamrynohly
EffiGov,https://www.ycombinator.com/companies/effigov,Summer 2025,Government,"The AI OS for Cities. Founded in 2025 by Aden Clemente and Aubteen Pour-Biazar, EffiGov has 3 employees based in San Francisco, CA, USA. EffiGov is hiring for 2 roles in engineering.",https://effigov.com,2025,"San Francisco, CA, USA",Aubteen Pour-Biazar; Aden Clemente,https://www.linkedin.com/in/aubteen-pour-biazar/; https://www.linkedin.com/in/aden-clemente,https://x.com/AubteenPB; https://x.com/adencle
Lark,https://www.ycombinator.com/companies/lark,Summer 2025,"B2B; Engineering, Product and Design","The E2E testing layer for AI-driven development. Founded in 2025 by Jack Brown and Vijit Dhingra, Lark has 2 employees based in San Francisco, CA, USA.",https://getlark.ai,2025,"San Francisco, CA, USA",Vijit Dhingra; Jack Brown; Problem 🔴,https://www.linkedin.com/in/vijitdhingra/; https://www.linkedin.com/in/jackcbrown/; https://www.linkedin.com/in/vijitdhingra/,https://x.com/VijitDhingra1; ; 
Topological,https://www.ycombinator.com/companies/topological,Summer 2025,"B2B; Engineering, Product and Design","Physics-based foundation models for CAD optimization. Founded in 2025 by Zeyneb Kaya and Nicole Ma, Topological has 2 employees based in .",https://www.topological.com,2025,,Nicole Ma; Zeyneb Kaya,https://www.linkedin.com/in/ma06nicole/; https://www.linkedin.com/in/zeyneb-kaya/,; https://x.com/zeynebnkaya
datafruit,https://www.ycombinator.com/companies/datafruit,Summer 2025,"B2B; Engineering, Product and Design","Agents for Enterprise Software Integration Teams. Founded in 2025 by Venkat Arun, Tom Jeong, and Nick Papciak, datafruit has 4 employees based in San Francisco, CA, USA.",https://datafruit.ai,2025,"San Francisco, CA, USA",Venkat Arun; Tom Jeong; Nick Papciak,https://www.linkedin.com/in/venkat-arun-22677b223/; https://www.linkedin.com/in/tomwsjeong/; https://www.linkedin.com/in/nickpapciak,; https://x.com/TommyLovesSosa; https://x.com/completely_np
ContextFort,https://www.ycombinator.com/companies/contextfort,Summer 2025,B2B; Security,"Visibility and Controls for Browser Agents. Founded in 2025 by Ashwin Ramachandran, ContextFort has 2 employees based in San Francisco, CA, USA.",https://contextfort.ai,2025,"San Francisco, CA, USA",Ashwin Ramachandran,https://www.linkedin.com/in/ashwinram2002/,https://x.com/ashwinram2002
ZeroEval,https://www.ycombinator.com/companies/zeroeval,Summer 2025,B2B,"Auto-optimizer for AI agents. Founded in 2025 by Jonathan Chávez and Sebastian Crossa, ZeroEval has 2 employees based in New York, NY, USA.",https://zeroeval.com,2025,"New York, NY, USA",Jonathan Chávez; Sebastian Crossa,https://www.linkedin.com/in/jonathanchatab; https://linkedin.com/in/sebastiancrossa,https://x.com/pirchavez; https://x.com/sebcrossa
Verne Robotics,https://www.ycombinator.com/companies/verne-robotics,Summer 2025,Industrials; Manufacturing and Robotics,"AI models that teach robots new skills in hours. Founded in 2025 by Aditya Jha and Neil Nie, Verne Robotics has 4 employees based in San Francisco, CA, USA. Verne Robotics is hiring for 2 roles in operations and engineering.",https://vernerobotics.com,2025,"San Francisco, CA, USA",Neil Nie; Aditya Jha,https://linkedin.com/in/neilnie; https://linkedin.com/in/adityajha21,https://x.com/neil_nie_; 
Playgent,https://www.ycombinator.com/companies/playgent,Summer 2025,Healthcare; Healthcare IT,"Sandboxes for AI agents. Founded in 2025 by Neer Jain and Aniruddh Sriram, Playgent has 2 employees based in San Francisco, CA, USA.",https://useplaygent.com,2025,"San Francisco, CA, USA",Aniruddh Sriram; Neer Jain,https://www.linkedin.com/in/aniruddh-sriram/; https://www.linkedin.com/in/neer-jain/,; 
Liva AI,https://www.ycombinator.com/companies/liva-ai,Summer 2025,B2B,"Audio & Video Data. Founded in 2025 by Ashley Mo and Aoi Otani, Liva AI has 2 employees based in San Francisco, CA, USA. Liva AI is hiring for 1 roles in engineering.",https://www.theliva.ai,2025,"San Francisco, CA, USA",Ashley Mo; Aoi Otani,https://www.linkedin.com/in/ashley-mo/; https://linkedin.com/in/aoi-otani-ab3a1b205,https://x.com/ashlleymo; https://x.com/bigvalleyblue
Shor,https://www.ycombinator.com/companies/shor,Summer 2025,Fintech; Payments,"The fastest, most affordable payroll for global teams. Founded in 2025 by Daivik Goel and Avi Konduru, Shor has 4 employees based in San Francisco, CA, USA.",https://www.tryshor.com,2025,"San Francisco, CA, USA",Daivik Goel; Avi Konduru,https://linkedin.com/in/daivikg; https://linkedin.com/in/kumaravinash-avi-konduru-54b3a6bb,https://x.com/daivikgoel; https://x.com/avikonduru
Golpo,https://www.ycombinator.com/companies/golpo,Summer 2025,B2B; Productivity,"Create Whiteboard Explainer Videos with AI from a Prompt or Document. Founded in 2024 by Shreyas Kar and Shraman Kar, Golpo has 4 employees based in San Francisco, CA, USA.",https://video.golpoai.com,2024,"San Francisco, CA, USA",Shraman Kar; Shreyas Kar,https://www.linkedin.com/in/shraman-kar/; https://www.linkedin.com/in/shreyas-kar/,https://x.com/ShramanKar; https://x.com/KarShreyas
gitdot,https://www.ycombinator.com/companies/gitdot,Summer 2025,B2B; Productivity,"A better GItHub. Founded in 2025 by Paul Bae and Mikkel Kim, gitdot has 2 employees based in .",https://www.gitdot.io,2025,,Paul Bae; Mikkel Kim,https://www.linkedin.com/in/baepaul; https://www.linkedin.com/in/mikkel-kim-488b88b3,https://x.com/baepaul; 
truthsystems,https://www.ycombinator.com/companies/truthsystems,Summer 2025,B2B; Infrastructure,"Automatically blocking risky behavior with real-time governance agents. Founded in 2023 by Alex Mac and Nam Nguyen, truthsystems has 3 employees based in San Francisco, CA, USA.",https://www.truthsystems.ai,2023,"San Francisco, CA, USA",Alex Mac,https://linkedin.com/in/anh-mac,
AgentMail,https://www.ycombinator.com/companies/agentmail,Summer 2025,B2B; Infrastructure,"Email Inboxes for AI Agents. Founded in 2025 by Haakam Aujla, Michael Kim, and Adi Singh, AgentMail has 8 employees based in San Francisco, CA, USA. AgentMail is hiring for 4 roles in marketing, operations, and engineering.",https://agentmail.to,2025,"San Francisco, CA, USA",Haakam Aujla; Michael Kim; Adi Singh,https://www.linkedin.com/in/haaaujla/; https://www.linkedin.com/in/hyun-michael-kim-281242220/; https://linkedin.com/in/adivirsingh13,https://x.com/haakamaujla; https://x.com/michaelhyunkim; https://x.com/adisingh
Halluminate,https://www.ycombinator.com/companies/halluminate,Summer 2025,B2B,"Data and RL environments to automate knowledge work. Founded in 2024 by Wyatt Marshall and Jerry Wu, Halluminate has 5 employees based in San Francisco, CA, USA. Halluminate is hiring for 1 roles in engineering.",https://halluminate.ai,2024,"San Francisco, CA, USA",Jerry Wu; Wyatt Marshall; Tldr,https://www.linkedin.com/in/jerry-wu-7814b0100/details/experience/; https://linkedin.com/in/wyatt-marshall-a40797198; https://www.linkedin.com/in/jerry-wu-7814b0100/,https://x.com/Jerr_Wu; https://x.com/wgm752; https://x.com/Jerr_Wu
MangoDesk,https://www.ycombinator.com/companies/mangodesk,Summer 2025,B2B,"RL environments for software engineering. Founded in 2025 by Ankith Subramanya and Ananth Subramanya, MangoDesk has 2 employees based in San Francisco, CA, USA. MangoDesk is hiring for 1 roles in engineering.",https://www.mangodesk.com,2025,"San Francisco, CA, USA",Ankith Subramanya; Ananth Subramanya,https://linkedin.com/in/ankithsubramanya; https://www.linkedin.com/in/ams29,; 
The Prompting Company,https://www.ycombinator.com/companies/the-prompting-company,Summer 2025,B2B; Marketing,"We help products get mentioned in ChatGPT. Founded in 2025 by Kevin Chandra, Michelle Marcelline, and Albert Purnama, The Prompting Company has 4 employees based in . The Prompting Company is hiring for 3 roles in engineering, sales, and operations.",https://www.promptingcompany.com,2025,,Kevin Chandra; Michelle Marcelline; Albert Purnama,https://www.linkedin.com/in/kevinnicholaschandra; https://www.linkedin.com/in/michelle-marcelline/; https://www.linkedin.com/in/albertputrapurnama/,https://twitter.com/kvnchandra; https://twitter.com/michwirantono; https://twitter.com/albertpurnama
Acrely,https://www.ycombinator.com/companies/acrely,Summer 2025,B2B,"Enterprise Voice Agents. Founded in 2025 by Derek Armfield and Alek Stefanov, Acrely has 6 employees based in . Acrely is hiring for 1 roles in engineering.",https://www.acrely.ai,2025,,Alek Stefanov; Derek Armfield,https://www.linkedin.com/in/alexander-a-stefanov/; https://www.linkedin.com/in/derek-armfield/,; 
Dedalus Labs,https://www.ycombinator.com/companies/dedalus-labs,Summer 2025,B2B; Infrastructure,"Connect any model(s) to any tool(s) and ship hosted agents in minutes. Founded in 2025 by Cathy Di and Windsor Nguyen, Dedalus Labs has 10 employees based in San Francisco, CA, USA. Dedalus Labs is hiring for 1 roles in engineering.",https://www.dedaluslabs.ai,2025,"San Francisco, CA, USA",Cathy Di; Windsor Nguyen,https://www.linkedin.com/in/cathydi; https://linkedin.com/in/windsornguyen,https://x.com/itsCathyDi; https://x.com/WindsorNguyen
Closera,https://www.ycombinator.com/companies/closera,Summer 2025,B2B,"AI employees for commercial real estate. Founded in 2025 by Chinmay Patel and Anmol Tukrel, Closera has 2 employees based in San Francisco, CA, USA.",https://closera.com,2025,"San Francisco, CA, USA",Anmol Tukrel; Chinmay Patel; Problem,https://www.linkedin.com/in/anmoltukrel/; https://www.linkedin.com/in/chinmayspatel/; https://www.linkedin.com/in/anmoltukrel/,https://x.com/anmoltukrel; ; 
Meteor,https://www.ycombinator.com/companies/meteor,Summer 2025,Consumer,"An AI-Native Browser. Founded in 2025 by Farhan Khan and Pranav Madhukar, Meteor has 2 employees based in San Francisco, CA, USA.",https://browse.dev,2025,"San Francisco, CA, USA",Pranav Madhukar; Farhan Khan,https://www.linkedin.com/in/pranav-madhukar-pcm/; https://www.linkedin.com/in/farhankhan4,https://x.com/pranavcmadhukar; https://x.com/moggrammer
GETASAP,https://www.ycombinator.com/companies/getasap,Summer 2025,B2B; Supply Chain and Logistics,"Distribution at the Speed of Compute. Founded in 2023 by Raghav Arora and Pranavkrishna Suresh, GETASAP has 17 employees based in San Francisco, CA, USA.",https://www.getasap.us,2023,"San Francisco, CA, USA",Raghav Arora; Pranavkrishna Suresh; Ask:,https://www.linkedin.com/in/raghav-arora-516b1826b/; https://www.linkedin.com/in/pranavkrishnasuresh/; https://www.linkedin.com/in/raghav-arora-516b1826b/,; https://x.com/PKrishnaSuresh; 
Adaptional,https://www.ycombinator.com/companies/adaptional,Summer 2025,B2B,"AI underwriting for insurance. Founded in 2024 by Kevin Cox and Suril Kantaria, Adaptional has  employees based in San Francisco, CA, USA.",https://www.adaptional.com,2024,"San Francisco, CA, USA",Kevin Cox; Suril Kantaria,https://www.linkedin.com/in/kevin-cox-90337b47/; https://www.linkedin.com/in/suril-kantaria-59522922/,; 
Pingo AI,https://www.ycombinator.com/companies/pingo-ai,Summer 2025,Consumer,"AI companion that helps you learn languages. Founded in 2025 by Morrie Schonfeld and Michael Xing, Pingo AI has 4 employees based in . Pingo AI is hiring for 2 roles in engineering.",https://pingo.ai,2025,,Michael Xing; Morrie Schonfeld,https://www.linkedin.com/in/michael-xing-04216821a/; https://www.linkedin.com/in/morrie-schonfeld-1628002b1?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,https://x.com/mrmukeee; https://x.com/MorrietheMoosee
Chestnut Forty,https://www.ycombinator.com/companies/chestnut-forty,Summer 2025,Consumer,"The AI forecasting company for global macro events. . Founded in 2025 by Veniamin Veselovsky, Chestnut Forty has 1 employees based in .",https://chestnutforty.com,2025,,Veniamin Veselovsky,https://linkedin.com/in/veniamin-v-bb1985116,https://x.com/VminVsky
Synthetic Society,https://www.ycombinator.com/companies/synthetic-society,Summer 2025,"B2B; Engineering, Product and Design","Synthetic Users to Simulate Real Users. Founded in 2025 by Aaron Chew and Kavan Doctor, Synthetic Society has 2 employees based in San Francisco, CA, USA.",https://syntheticsociety.ai,2025,"San Francisco, CA, USA",Kavan Doctor; Aaron Chew,https://www.linkedin.com/in/kavandoctor/; https://linkedin.com/in/aaronbchew,; https://x.com/aaronchewbani
Nixo,https://www.ycombinator.com/companies/nixo,Summer 2025,B2B,"The first ops platform for forward deployed engineers. Founded in 2025 by Priya Khandelwal, Nixo has 4 employees based in . Nixo is hiring for 1 roles in engineering.",https://withnixo.com,2025,,Priya Khandelwal,https://www.linkedin.com/in/priya-khandelwal-86b84018b/,
Serafis,https://www.ycombinator.com/companies/serafis,Summer 2025,B2B,"The AI knowledge graph for institutional investors. Founded in 2025 by Rohan Sharma, Serafis has 4 employees based in San Francisco, CA, USA.",https://serafis.ai,2025,"San Francisco, CA, USA",Rohan Sharma; Company Launches,https://www.linkedin.com/in/r9a; https://www.linkedin.com/in/r9a/,https://x.com/r9a_co; 
Wayline,https://www.ycombinator.com/companies/wayline,Summer 2025,Real Estate and Construction,"AI voice for property managers. Founded in 2025 by Jason Okra and Eric Rowell, Wayline has 3 employees based in . Wayline is hiring for 3 roles in design, operations, and engineering.",https://wayline.com,2025,,Jason Okra; Eric Rowell,https://www.linkedin.com/in/okra/; https://www.linkedin.com/in/errowell/,https://x.com/heyokra; https://twitter.com/ericdrowell
Ambral,https://www.ycombinator.com/companies/ambral,Summer 2025,B2B; Sales,"AI Account Managers. Founded in 2025 by Sam Brickman and Jack Stettner, Ambral has 2 employees based in . Ambral is hiring for 2 roles in engineering.",https://www.ambral.com,2025,,Sam Brickman; Jack Stettner,https://www.linkedin.com/in/sam-brickman-086341136/; https://www.linkedin.com/in/jackstettner/,https://x.com/Sambrickman_; https://x.com/JackStettner
Fluidize,https://www.ycombinator.com/companies/fluidize,Summer 2025,"B2B; Engineering, Product and Design","Helping scientists and engineers run experiments with AI. . Founded in 2025 by Henry Bae, Alex Fleury, and Jamin Liu, Fluidize has 3 employees based in San Francisco, CA, USA.",https://fluidize.ai,2025,"San Francisco, CA, USA",Henry Bae; Alex Fleury; Jamin Liu; ❌ The Problem:,https://linkedin.com/in/henrybae; https://www.linkedin.com/in/victoralexfleury/; https://www.linkedin.com/in/jamin-liu-255277163; https://www.linkedin.com/in/victoralexfleury/,; https://x.com/alexfleury160; ; 
Stormy AI,https://www.ycombinator.com/companies/stormy-ai,Summer 2025,B2B; Marketing,"Al platform that makes social marketing as easy as running a Google…. Founded in 2024 by Robert Lukoszko, Stormy AI has 5 employees based in San Francisco, CA, USA.",https://stormy.ai,2024,"San Francisco, CA, USA",Robert Lukoszko,https://linkedin.com/in/karmedge,https://twitter.com/karmedge/
Metis,https://www.ycombinator.com/companies/metis,Summer 2025,B2B; Infrastructure,"Infrastructure to build reliable agents. Founded in 2025 by Aryan Shah, Aayush Sheth, and Marcus Yearwood, Metis has 13 employees based in San Francisco, CA, USA.",https://withmetis.ai,2025,"San Francisco, CA, USA",Aryan Shah; Aayush Sheth; Marcus Yearwood,https://www.linkedin.com/in/aryan-shah1/; https://linkedin.com/in/aasheth1; https://www.linkedin.com/in/marcus-yearwood?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,; ; 
Nuntius,https://www.ycombinator.com/companies/nuntius,Summer 2025,B2B; Infrastructure,"Making Models Follow Rules. Founded in 2025 by , Nuntius has 2 employees based in San Francisco, CA, USA.",https://www.nuntius.ai,2025,"San Francisco, CA, USA",,,
